,Name,Classification,Type,Country,Adress,Latitude,Longitude,location
302,Southwark Gates,Travelling Stations,Light Rail Station,GB,Waterloo East,51.50412899687778,-0.1079890470209677,"{'type': 'Point', 'coordinates': (51.50412899687778, -0.1079890470209677)}"
303,Shadwell DLR Station,Travelling Stations,Light Rail Station,GB,Watney St,51.51171178157907,-0.05564836140080011,"{'type': 'Point', 'coordinates': (51.51171178157907, -0.05564836140080011)}"
304,Kingsway Tram Tunnel,Travelling Stations,Light Rail Station,GB,Kingsway,51.51765908154332,-0.12045490472449666,"{'type': 'Point', 'coordinates': (51.51765908154332, -0.12045490472449666)}"
305,Limehouse DLR Station,Travelling Stations,Light Rail Station,GB,Bekesbourne St (at Commercial Rd),51.51253516422883,-0.03984689712524414,"{'type': 'Point', 'coordinates': (51.51253516422883, -0.03984689712524414)}"
306,Mail Rail,Travelling Stations,Light Rail Station,GB,15-20 Phoenix Pl,51.52472577186193,-0.11363983154296875,"{'type': 'Point', 'coordinates': (51.52472577186193, -0.11363983154296875)}"
307,Bank London Underground and DLR Station,Travelling Stations,Light Rail Station,GB,Princes St (at Queen Victoria St),51.51337646102328,-0.08893132209777832,"{'type': 'Point', 'coordinates': (51.51337646102328, -0.08893132209777832)}"
308,Millennium Inclinator,Travelling Stations,Light Rail Station,GB,Paul's Walk (Millenium Bridge),51.51071897849311,-0.09825468063354492,"{'type': 'Point', 'coordinates': (51.51071897849311, -0.09825468063354492)}"
309,Tower Gateway DLR Station,Travelling Stations,Light Rail Station,GB,The Minories,51.51062951661003,-0.0734471889459075,"{'type': 'Point', 'coordinates': (51.51062951661003, -0.0734471889459075)}"
310,Southwark Gates,Travelling Stations,Light Rail Station,GB,Waterloo East,51.50412899687778,-0.1079890470209677,"{'type': 'Point', 'coordinates': (51.50412899687778, -0.1079890470209677)}"
311,Shadwell DLR Station,Travelling Stations,Light Rail Station,GB,Watney St,51.51171178157907,-0.05564836140080011,"{'type': 'Point', 'coordinates': (51.51171178157907, -0.05564836140080011)}"
312,Kingsway Tram Tunnel,Travelling Stations,Light Rail Station,GB,Kingsway,51.51765908154332,-0.12045490472449666,"{'type': 'Point', 'coordinates': (51.51765908154332, -0.12045490472449666)}"
313,Limehouse DLR Station,Travelling Stations,Light Rail Station,GB,Bekesbourne St (at Commercial Rd),51.51253516422883,-0.03984689712524414,"{'type': 'Point', 'coordinates': (51.51253516422883, -0.03984689712524414)}"
314,Bunhill Fields,Parks,Cemetery,GB,City Rd (Bunhill Row),51.52360843373123,-0.08786072225540241,"{'type': 'Point', 'coordinates': (51.52360843373123, -0.08786072225540241)}"
315,Postman's Park,Parks,Park,GB,Edward St,51.51685979391399,-0.09764256711433734,"{'type': 'Point', 'coordinates': (51.51685979391399, -0.09764256711433734)}"
316,Fortune Street Park,Parks,Park,GB,Fortune St,51.52216790914869,-0.09370496335942312,"{'type': 'Point', 'coordinates': (51.52216790914869, -0.09370496335942312)}"
317,Hoxton Square,Parks,Park,GB,Hoxton Sq,51.52768046821761,-0.0812022683385294,"{'type': 'Point', 'coordinates': (51.52768046821761, -0.0812022683385294)}"
318,St. Luke's Church Gardens,Parks,Park,GB,161 Old Street,51.52486379088456,-0.09382578146663756,"{'type': 'Point', 'coordinates': (51.52486379088456, -0.09382578146663756)}"
319,Arnold Circus,Parks,Park,GB,Arnold Circus,51.5261167664394,-0.07512362463802999,"{'type': 'Point', 'coordinates': (51.5261167664394, -0.07512362463802999)}"
320,St Bartholomew the Great (St Bartholomew-the-Great),Parks,Church,GB,6 Kinghorn St (at Cloth Fair),51.51863075215108,-0.09989039472471607,"{'type': 'Point', 'coordinates': (51.51863075215108, -0.09989039472471607)}"
321,Finsbury Circus,Parks,Park,GB,Finsbury Circus,51.51788602097433,-0.08727054862827953,"{'type': 'Point', 'coordinates': (51.51788602097433, -0.08727054862827953)}"
322,St Paul's Churchyard,Parks,Park,GB,St. Paul's Churchyard,51.513449906831404,-0.09717106819152832,"{'type': 'Point', 'coordinates': (51.513449906831404, -0.09717106819152832)}"
323,King Square Gardens,Parks,Park,GB,United Kingdom,51.5274393908725,-0.09855437867987396,"{'type': 'Point', 'coordinates': (51.5274393908725, -0.09855437867987396)}"
324,Shoreditch Park,Parks,Park,GB,New North Rd (Poole St),51.534550655275076,-0.08648514747619629,"{'type': 'Point', 'coordinates': (51.534550655275076, -0.08648514747619629)}"
325,Finsbury Square,Parks,Park,GB,Finsbury Sq (Finsbury Pavement),51.52069375239234,-0.08651196956634521,"{'type': 'Point', 'coordinates': (51.52069375239234, -0.08651196956634521)}"
326,Guildhall Yard,Parks,Plaza,GB,London,51.515426082727934,-0.0920614571261829,"{'type': 'Point', 'coordinates': (51.515426082727934, -0.0920614571261829)}"
327,Mark Street Gardens,Parks,Garden,GB,Mark St,51.524170914520994,-0.08334260814018832,"{'type': 'Point', 'coordinates': (51.524170914520994, -0.08334260814018832)}"
328,Brick Lane Park,Parks,Park,GB,United Kingdom,51.52221213934394,-0.07051674876630414,"{'type': 'Point', 'coordinates': (51.52221213934394, -0.07051674876630414)}"
329,Aske Gardens,Parks,Garden,GB,Buttesland St (Pitfield St),51.52817314391586,-0.08384386168761233,"{'type': 'Point', 'coordinates': (51.52817314391586, -0.08384386168761233)}"
330,Quaker Garden,Parks,Park,GB,Banner St,51.52368824184714,-0.09089256842917139,"{'type': 'Point', 'coordinates': (51.52368824184714, -0.09089256842917139)}"
331,St John's Gardens,Parks,Park,GB,Benjamin St,51.520907378273876,-0.10410189628601074,"{'type': 'Point', 'coordinates': (51.520907378273876, -0.10410189628601074)}"
332,Allen Gardens,Parks,Park,GB,Buxton St (Code St),51.52221221813409,-0.07015420382994955,"{'type': 'Point', 'coordinates': (51.52221221813409, -0.07015420382994955)}"
333,Ravenscroft Park,Parks,Park,GB,Columbia Rd.,51.52908575716998,-0.0713184951677868,"{'type': 'Point', 'coordinates': (51.52908575716998, -0.0713184951677868)}"
334,Shepherdess Walk Park,Parks,Park,GB,Shepherdess Walk,51.53218807124178,-0.09372711181640625,"{'type': 'Point', 'coordinates': (51.53218807124178, -0.09372711181640625)}"
335,Bishopsgate Churchyard,Parks,Park,GB,United Kingdom,51.51638730906972,-0.08170017568698329,"{'type': 'Point', 'coordinates': (51.51638730906972, -0.08170017568698329)}"
336,Smithfield Rotunda Garden,Parks,Park,GB,W Smithfield,51.518490677036795,-0.10106563568115234,"{'type': 'Point', 'coordinates': (51.518490677036795, -0.10106563568115234)}"
337,Beech Gardens,Parks,Park,GB,Beech St.,51.52034614700431,-0.09608993462829128,"{'type': 'Point', 'coordinates': (51.52034614700431, -0.09608993462829128)}"
338,Radnor Street Open Space,Parks,Park,GB,Radnor Street (Lizard Street),51.5262495423185,-0.0930540269320281,"{'type': 'Point', 'coordinates': (51.5262495423185, -0.0930540269320281)}"
339,St James Churchyard,Parks,Park,GB,Clerkenwell Close,51.52333768376798,-0.1047499031107229,"{'type': 'Point', 'coordinates': (51.52333768376798, -0.1047499031107229)}"
340,Sky Garden,Parks,Scenic Lookout,GB,1 Sky Garden Walk,51.51116817524861,-0.08362511671905822,"{'type': 'Point', 'coordinates': (51.51116817524861, -0.08362511671905822)}"
341,Charles Square,Parks,Park,GB,Charles Sq,51.527190572053925,-0.08457791631575723,"{'type': 'Point', 'coordinates': (51.527190572053925, -0.08457791631575723)}"
342,Trinity Square Gardens,Parks,Garden,GB,Trinity Sq,51.50986093909267,-0.07745683193206787,"{'type': 'Point', 'coordinates': (51.50986093909267, -0.07745683193206787)}"
343,Royal Oak Court,Parks,Park,GB,United Kingdom,51.52850791913757,-0.08359581532641429,"{'type': 'Point', 'coordinates': (51.52850791913757, -0.08359581532641429)}"
344,King Square,Parks,Park,GB,United Kingdom,51.52730280509361,-0.09717917998007244,"{'type': 'Point', 'coordinates': (51.52730280509361, -0.09717917998007244)}"
345,Compton Park,Parks,Park,GB,United Kingdom,51.52539858331822,-0.10084717054507082,"{'type': 'Point', 'coordinates': (51.52539858331822, -0.10084717054507082)}"
346,Braham Street Park,Parks,Park,GB,Braham St,51.514500769504046,-0.07209068617186518,"{'type': 'Point', 'coordinates': (51.514500769504046, -0.07209068617186518)}"
347,Barbican,Parks,Neighborhood,GB,Barbican,51.51963464839583,-0.09370108864802022,"{'type': 'Point', 'coordinates': (51.51963464839583, -0.09370108864802022)}"
348,King George’s Field,Parks,Park,GB,Portsoken St,51.5113937665635,-0.07462437846748857,"{'type': 'Point', 'coordinates': (51.5113937665635, -0.07462437846748857)}"
349,Seething Lane Garden,Parks,Park,GB,Seething Lane,51.51008352202067,-0.07905052125863321,"{'type': 'Point', 'coordinates': (51.51008352202067, -0.07905052125863321)}"
350,Tower Hill,Parks,Neighborhood,GB,London,51.51005255813362,-0.07653576108900764,"{'type': 'Point', 'coordinates': (51.51005255813362, -0.07653576108900764)}"
351,Brick Lane,Parks,Road,GB,Brick Ln,51.52109684396697,-0.07183084124560873,"{'type': 'Point', 'coordinates': (51.52109684396697, -0.07183084124560873)}"
